date.time.pre,ppf1.ch5.hlv,ppf2.ch6.hlv,ppf3.ch6.llv,ppf4.ch4.llv,ppf5.ch5.llv,ppf6.ch4.hlv,ppf7.ch3.hlv,ppf8.ch3.llv
7/1/2024 21:30,122.2542,80.36288,109.4303,167.5652,270.1561,73.52349,38.4716,72.66856
7/1/2024 21:35,75.23457,1.709877,117.1265,70.10494,133.3704,74.37963,88.05865,325.7315
7/1/2024 21:40,76.94509,53.00662,136.7913,273.5826,141.9209,74.38026,153.0352,36.76266
7/1/2024 21:45,33.34284,69.25051,130.8065,58.99118,53.00657,72.67029,166.7142,296.6658
7/1/2024 21:50,64.12104,5.984631,122.2575,178.684,69.25072,41.89241,87.20461,105.1585
7/1/2024 21:55,153.0329,50.441,100.882,131.6596,140.2089,71.8143,38.47195,182.1006
7/1/2024 22:00,0.8549278,35.05204,270.1572,120.5448,104.3012,147.0476,88.05756,163.2912
7/1/2024 22:05,153.0337,2.56481,52.15114,136.7899,176.9719,146.1942,47.02152,142.7744
7/1/2024 22:10,0,0,0,131.6476,0,144.4704,0,0
7/1/2024 22:15,0,0,0,0,0,0,0,0
7/1/2024 22:20,0,0,0,0,0,0,0,0
7/1/2024 22:25,0,0,0,0,0,0,0,0
7/1/2024 22:30,0,0,0,0,0,0,0,0
7/1/2024 22:35,0,0,0,0,0,0,0,0
7/1/2024 22:40,0,0,0,0,0,0,0,0
7/1/2024 22:45,0,0,0,0,0,0,0,0
7/1/2024 22:50,0,0,0,0,0,0,0,0
7/1/2024 22:55,0,0,0,0,0,0,0,0
7/1/2024 23:00,0,0,0,0,0,0,0,0
7/1/2024 23:05,0,0,0,0,0,0,0,0
7/1/2024 23:10,0,0,0,0,0,0,0,0
7/1/2024 23:15,0,0,0,0,0,0,0,0
7/1/2024 23:20,0,0,0,0,0,0,0,0
7/1/2024 23:25,0,0,0,0,0,0,0,0
7/1/2024 23:30,0,0,0,0,0,0,0,0
7/1/2024 23:35,0,0,0,0,0,0,0,0
7/1/2024 23:40,0,0,0,0,0,0,0,0
7/1/2024 23:45,0,0,0,0,0,0,0,0
7/1/2024 23:50,0,0,0,0,0,0,0,0
7/1/2024 23:55,0,0,0,0,0,0,0,0
7/2/2024 0:00,0,0,0,0,0,0,0,0
7/2/2024 0:05,0,0,0,0,0,0,0,0
7/2/2024 0:10,0,0,0,0,0,0,0,0
7/2/2024 0:15,0,0,0,0,0,0,0,0
7/2/2024 0:20,0,0,0,0,0,0,0,0
7/2/2024 0:25,0,0,0,0,0,0,0,0
7/2/2024 0:30,0,0,0,0,0,0,0,0
7/2/2024 0:35,0,0,0,0,0,0,0,0
7/2/2024 0:40,0,0,0,0,0,0,0,0
7/2/2024 0:45,0,0,0,0,0,0,0,0
7/2/2024 0:50,0,0,0,0,0,0,0,0
7/2/2024 0:55,0,0,0,0,0,0,0,0
7/2/2024 1:00,0,0,0,0,0,0,0,0
7/2/2024 1:05,0,0,0,0,0,0,0,0
7/2/2024 1:10,0,0,0,0,0,0,0,0
7/2/2024 1:15,0,0,0,0,0,0,0,0
7/2/2024 1:20,0,0,0,0,0,0,0,0
7/2/2024 1:25,0,0,0,0,0,0,0,0
7/2/2024 1:30,0,0,0,0,0,0,0,0
7/2/2024 1:35,0,0,0,0,0,0,0,0
7/2/2024 1:40,0,0,0,0,0,0,0,0
7/2/2024 1:45,0,0,0,0,0,0,0,0
7/2/2024 1:50,0,0,0,0,0,0,0,0
7/2/2024 1:55,0,0,0,0,0,0,0,0
7/2/2024 2:00,0,0,0,0,0,0,0,0
7/2/2024 2:05,0,0,0,0,0,0,0,0
7/2/2024 2:10,0,0,0,0,0,0,0,0
7/2/2024 2:15,0,0,0,0,0,0,0,0
7/2/2024 2:20,0,0,0,0,0,0,0,0
7/2/2024 2:25,0,0,0,0,0,0,0,0
7/2/2024 2:30,0,0,0,0,0,0,0,0
7/2/2024 2:35,0,0,0,0,0,0,0,0
7/2/2024 2:40,0,0,0,0,0,0,0,0
7/2/2024 2:45,0,0,0,0,0,0,0,0
7/2/2024 2:50,0,0,0,0,0,0,0,0
7/2/2024 2:55,0,0,0,0,0,0,0,0
7/2/2024 3:00,0,0,0,0,0,0,0,0
7/2/2024 3:05,0,0,0,0,0,0,0,0
7/2/2024 3:10,0,0,0,0,0,0,0,0
7/2/2024 3:15,0,0,0,0,0,0,0,0
7/2/2024 3:20,0,0,0,0,0,0,0,0
7/2/2024 3:25,0,0,0,0,0,0,0,0
7/2/2024 3:30,0,0,0,0,0,0,0,0
7/2/2024 3:35,0,0,0,0,0,0,0,0
7/2/2024 3:40,0,0,0,0,0,0,0,0
7/2/2024 3:45,0,0,0,0,0,0,0,0
7/2/2024 3:50,0,0,0,0,0,0,0,0
7/2/2024 3:55,0,0,0,0,0,0,0,0
7/2/2024 4:00,0,0,0,0,0,0,0,0
7/2/2024 4:05,0,0,0,0,0,0,0,0
7/2/2024 4:10,0,0,0,0,0,0,0,0
7/2/2024 4:15,0,0,0,0,0,0,0,0
7/2/2024 4:20,0,0,0,0,0,0,0,0
7/2/2024 4:25,0,0,0,0,0,0,0,0
7/2/2024 4:30,0,0,0,0,0,0,0,0
7/2/2024 4:35,0,0,0,0,0,0,0,0
7/2/2024 4:40,0,0,0,0,0,0,0,0
7/2/2024 4:45,0,0,0,0,0,0,0,0
7/2/2024 4:50,0,0,0,0,0,0,0,0
7/2/2024 4:55,0,0,0,0,0,0,0,0
7/2/2024 5:00,0,0,0,0,0,0,0,0
7/2/2024 5:05,0,0,0,0,0,0,0,0
7/2/2024 5:10,0,0,0,0,0,0,0,0
7/2/2024 5:15,0,0,0,0,0,0,0,0
7/2/2024 5:20,0,0,0,0,0,0,0,0
7/2/2024 5:25,0,0,0,0,0,0,0,0
7/2/2024 5:30,0,0,0,0,0,0,0,0
7/2/2024 5:35,0,0,0,0,0,0,0,0
7/2/2024 5:40,0,0,0,0,0,0,0,0
7/2/2024 5:45,0,0,0,0,0,0,0,0
7/2/2024 5:50,0,0,0,0,0,0,0,0
7/2/2024 5:55,0,0,0,0,0,0,0,0
7/2/2024 6:00,0,0,0,0,0,0,0,0
7/2/2024 6:05,0,0,0,0,0,0,0,0
7/2/2024 6:10,75.23618,34.19827,41.03792,0,106.8696,0,74.38123,159.8769
7/2/2024 6:15,70.1032,75.2327,193.2113,273.5735,271.0087,0.854917,33.34177,85.49171
7/2/2024 6:20,141.9226,32.4883,129.0983,135.9379,122.2586,19.66397,5.984687,325.738
7/2/2024 6:25,76.08914,45.31151,129.95,137.6444,82.07368,30.77763,88.05822,41.89177
7/2/2024 6:30,74.37877,135.0787,129.9491,202.618,64.11963,25.64785,56.42527,300.9348
7/2/2024 6:35,152.1698,70.95556,175.2517,28.21125,140.2014,8.548862,173.5419,63.26159
7/2/2024 6:40,43.5997,76.94064,44.45459,272.7118,117.1208,1.709792,43.5997,319.7311
7/2/2024 6:45,38.47146,150.4662,269.3002,64.97402,219.7148,23.9378,85.49213,35.9067
7/2/2024 6:50,76.08447,73.51983,95.74675,184.6544,276.9817,64.11613,28.2111,324.855
7/2/2024 6:55,76.94067,76.94067,121.3953,117.1208,153.0264,73.52109,88.05433,53.85847
7/2/2024 7:00,57.28065,150.4686,133.3699,120.5459,135.9347,74.37936,162.4377,259.0453
7/2/2024 7:05,22.22877,75.23585,135.0826,127.388,98.31957,74.3809,159.0212,97.46462
7/2/2024 7:10,152.1807,76.94529,126.5323,137.6466,26.50338,64.97602,86.34972,194.9281
7/2/2024 7:15,68.39749,151.3295,119.6956,132.5201,120.5506,40.18353,37.61862,148.7645
7/2/2024 7:20,40.18315,75.23653,188.9463,112.8548,126.5342,77.80141,85.49606,139.3586
7/2/2024 7:25,75.23793,56.42845,40.1839,180.4,147.9109,145.346,52.15356,160.7356
7/2/2024 7:30,76.94477,138.5006,270.1617,73.525,259.0474,145.3401,173.5532,162.439
7/2/2024 7:35,34.19659,75.2325,81.2169,225.6975,273.5727,142.7708,82.92673,159.8691
7/2/2024 7:40,76.0882,52.15034,120.5442,64.9742,181.2438,58.1348,19.66324,100.881
7/2/2024 7:45,111.1363,150.4614,105.152,217.1432,131.6537,64.11708,87.19923,324.8599
7/2/2024 7:50,60.69683,75.22988,95.74712,84.63361,105.1509,72.66522,173.5417,88.90804
7/2/2024 7:55,135.067,76.08206,270.9889,176.1,138.4865,57.27526,62.40438,153.019
7/2/2024 8:00,53.8555,151.3083,109.4207,113.6949,141.905,0.8548492,8.548491,135.921
7/2/2024 8:05,134.2155,54.71207,114.5534,142.7643,125.6668,54.71207,88.05223,140.1997
7/2/2024 8:10,211.1585,300.9222,477.885,137.6377,399.2349,74.37567,341.9571,615.5228
7/2/2024 8:15,249.6298,194.0615,231.6769,253.0493,338.539,252.1944,200.0458,383.8485
7/2/2024 8:20,205.1808,157.3053,407.7968,495.8535,281.2686,314.6105,128.238,362.486
7/2/2024 8:25,237.6664,433.4419,493.286,244.5057,265.8786,323.1579,281.267,602.7151
7/2/2024 8:30,208.6049,151.324,264.1758,519.8023,259.0462,236.8178,305.2129,317.182
7/2/2024 8:35,201.7631,207.7476,487.3091,247.0742,247.9292,164.1462,131.6589,612.1286
7/2/2024 8:40,200.0538,265.8835,335.1329,488.1655,241.9454,144.4833,207.7482,464.2275
7/2/2024 8:45,209.4607,111.9974,229.1244,268.4517,237.6738,89.76888,359.0755,301.7944
7/2/2024 8:50,239.3888,380.4572,474.5028,484.7623,241.0987,138.5035,118.8394,571.9683
7/2/2024 8:55,195.7841,170.1355,263.3253,249.6461,243.6614,175.2652,262.4704,430.896
7/2/2024 9:00,306.9218,227.4128,234.2523,462.52,238.527,298.3724,194.9253,316.3261
7/2/2024 9:05,105.1611,201.7725,477.0724,474.5074,249.6508,262.4753,211.1772,566.8441
7/2/2024 9:10,384.6894,218.8455,453.9335,269.2826,297.4931,184.6509,235.9428,574.4695
7/2/2024 9:15,164.1428,271.8616,263.3125,494.1383,372.741,89.76562,222.2768,324.866
7/2/2024 9:20,202.6128,175.2558,305.2015,340.2527,471.9082,183.8048,225.6952,315.4604
7/2/2024 9:25,266.7342,306.9153,473.6241,239.3768,525.7741,282.1227,199.1957,483.8831
7/2/2024 9:30,105.1444,136.7732,276.9657,483.8351,491.5286,261.5787,210.2888,567.6087
7/2/2024 9:35,338.5214,355.6184,233.3746,234.2294,490.685,185.5029,249.6168,538.5567
7/2/2024 9:40,215.4355,105.1531,475.326,372.7376,493.279,89.7648,211.161,284.6826
7/2/2024 9:45,215.4276,408.6284,437.6941,518.9068,526.6006,185.507,264.1552,300.9147
7/2/2024 9:50,308.6261,106.865,263.3153,268.4448,505.2576,259.0407,220.5693,531.7601
7/2/2024 9:55,105.154,406.9376,383.855,494.9934,477.0403,303.4934,219.7121,568.5157
7/2/2024 10:00,361.6442,105.159,473.6428,309.4922,424.0556,164.1506,194.0738,455.6888
7/2/2024 10:05,153.8919,331.7225,265.891,277.8604,398.409,94.04505,210.3189,315.4784
7/2/2024 10:10,335.1438,309.4951,246.2281,483.0517,354.8079,141.9232,329.1591,397.5558
7/2/2024 10:15,590.7242,553.9642,506.0908,268.4333,293.2249,477.8796,487.2834,567.6423
7/2/2024 10:20,305.2101,292.3861,495.0046,494.1496,236.8157,505.2637,434.3045,512.1031
7/2/2024 10:25,549.7175,591.6089,260.7525,397.5407,265.882,279.5609,383.0069,315.4677
7/2/2024 10:30,299.2262,281.2726,251.35,234.2514,272.7233,260.7543,533.4776,395.8336
7/2/2024 10:35,334.2922,581.3777,507.8505,482.2015,265.8948,330.8723,305.2233,566.8433
7/2/2024 10:40,548.0211,277.8578,492.4495,233.4006,259.049,470.2209,602.7377,509.5485
7/2/2024 10:45,299.2386,589.9276,294.9638,369.3459,378.7506,493.3162,308.6432,314.628
7/2/2024 10:50,495.8741,270.1659,263.3262,518.1029,490.7444,235.9677,562.5606,342.8371
7/2/2024 10:55,571.9613,593.3351,309.4918,268.4542,503.5653,259.0497,312.0566,570.2514
7/2/2024 11:00,305.2093,288.1107,487.309,518.0864,490.7287,412.9302,580.4961,579.6412
7/2/2024 11:05,572.7761,559.0979,507.8045,408.6373,527.467,469.3345,271.8549,278.6941
7/2/2024 11:10,517.2213,307.7681,252.1988,253.0537,384.7101,402.6632,584.7593,292.3796
7/2/2024 11:15,304.3394,553.9662,263.3049,482.1557,242.7876,261.5951,314.5981,550.5466
7/2/2024 11:20,583.0059,307.745,404.3428,241.9218,272.6963,238.5024,514.6181,565.9089
7/2/2024 11:25,459.0406,553.0714,474.4275,357.3166,257.3021,495.7981,415.4446,454.7665
7/2/2024 11:30,300.0548,307.7486,431.7028,518.0434,315.4423,471.8811,410.3314,314.5874
7/2/2024 11:35,550.5443,554.8187,260.7392,268.4331,447.9584,335.9688,541.1406,310.3223
7/2/2024 11:40,345.3839,300.9286,237.6652,504.3973,528.3348,260.7477,282.1205,600.1473
7/2/2024 11:45,299.2294,567.6809,506.9801,312.0535,492.4461,259.9021,575.3754,607.0082
7/2/2024 11:50,548.011,286.402,501.8447,271.0132,492.4405,503.5546,312.9049,276.1428
7/2/2024 11:55,302.6523,573.6715,240.241,492.4512,512.97,471.9324,563.4121,279.5687
7/2/2024 12:00,540.3353,296.6714,247.0837,268.4577,496.7323,356.5187,273.5875,603.6025
7/2/2024 12:05,489.0422,554.8748,493.317,512.9813,416.3698,259.9106,489.8972,608.7379
7/2/2024 12:10,837.8902,845.5851,495.8942,323.1862,319.7663,228.2823,865.2499,283.0017
7/2/2024 12:15,835.2978,843.8474,266.7481,257.3435,247.084,718.168,858.3818,284.7023
7/2/2024 12:20,835.2963,843.8459,265.0377,482.1977,274.4423,713.037,854.9604,587.3578
7/2/2024 12:25,834.4591,841.2989,336.8615,264.1884,290.6927,711.3422,854.9786,571.9807
7/2/2024 12:30,834.4084,840.3929,509.5363,422.3338,524.925,709.5892,854.9267,311.1933
7/2/2024 12:35,834.4343,840.4189,476.2089,515.5367,528.3611,710.4661,854.9532,303.5084
7/2/2024 12:40,834.4366,838.7114,476.2102,265.0362,253.9218,708.7582,854.1006,594.1941
7/2/2024 12:45,832.6885,838.6729,485.5924,332.5624,312.0444,707.8707,854.0613,603.5709
7/2/2024 12:50,833.5416,838.6711,500.9799,482.1718,491.5758,707.8692,854.0596,306.0594
7/2/2024 12:55,834.36,838.6345,494.119,251.3339,269.2863,707.8383,854.0222,314.5948
7/2/2024 13:00,832.6295,838.6135,474.4449,241.0693,253.8922,707.8206,854.0009,480.429
7/2/2024 13:05,832.6548,838.639,473.6045,482.1533,491.557,707.842,853.1719,565.0768
7/2/2024 13:10,833.5217,838.6511,473.6113,352.2163,301.7776,707.8523,853.1843,501.8228
7/2/2024 13:15,832.6472,838.6313,473.6002,262.4463,248.7683,707.8356,854.0191,313.7387
7/2/2024 13:20,831.8215,838.6608,474.4717,516.362,511.2325,707.8605,853.1942,306.9105
7/2/2024 13:25,830.9697,837.8089,473.6185,467.6342,466.7792,707.863,854.0521,572.7877
7/2/2024 13:30,831.8244,837.8088,473.6184,267.5859,272.7153,707.8629,854.052,569.368
7/2/2024 13:35,831.8559,837.8405,473.6364,484.7506,380.448,707.8897,854.9393,304.3584
7/2/2024 13:40,831.0133,837.853,474.4984,492.4523,489.8875,707.9002,854.952,294.9584
7/2/2024 13:45,831.0165,837.8562,473.6452,267.601,328.3029,707.903,854.1003,587.3543
7/2/2024 13:50,831.8621,836.9918,474.4948,513.8223,271.8727,707.895,854.0907,580.5081
7/2/2024 13:55,831.895,837.0248,474.5135,418.0849,465.9638,708.7779,854.9794,310.3575
7/2/2024 14:00,831.0299,837.8696,485.6224,265.0404,491.6072,707.9144,854.1141,320.6134
7/2/2024 14:05,831.0154,837.855,503.568,489.0338,270.1655,708.757,853.2442,569.3995
7/2/2024 14:10,830.9937,836.9781,507.8294,351.3769,257.3344,708.7384,853.2219,574.5141
7/2/2024 14:15,830.9716,837.8109,501.8316,240.2294,527.4789,708.7196,854.0541,294.0887
7/2/2024 14:20,830.9685,836.9528,494.1356,482.1669,512.9435,709.5718,854.9058,288.9582
7/2/2024 14:25,830.939,837.7781,500.1022,322.2881,273.5602,709.5467,854.0207,603.5422
7/2/2024 14:30,830.1022,836.9414,497.5484,234.241,382.9926,709.5621,853.1844,600.9906
7/2/2024 14:35,830.1159,836.9551,488.1526,482.1682,492.4271,709.5739,854.0533,302.6375
7/2/2024 14:40,830.9639,836.9482,474.4701,301.7801,239.3723,711.2778,854.9011,313.7487
7/2/2024 14:45,830.0878,836.9268,460.7799,241.9308,267.5772,710.4047,854.0244,494.9751
7/2/2024 14:50,829.1809,836.8743,469.2993,481.2668,491.5247,710.3601,853.116,565.0398
7/2/2024 14:55,830.0865,836.9255,468.4731,234.2366,346.2256,711.2584,854.0231,478.7317
7/2/2024 15:00,830.075,836.9139,464.1923,376.996,272.7023,710.3937,854.8661,314.5907
7/2/2024 15:05,828.3954,836.9443,451.3857,517.2128,487.2914,711.2745,854.0423,351.3628
7/2/2024 15:10,828.4123,836.9615,440.2811,267.5883,509.5291,711.289,854.0598,565.9535
7/2/2024 15:15,829.2939,836.9884,414.647,486.4621,241.0937,710.457,854.0873,521.5148
7/2/2024 15:20,829.2825,836.9769,385.5736,478.761,237.6707,710.4471,854.9304,313.7595
7/2/2024 15:25,828.4427,836.9922,341.1235,267.5981,524.9369,711.3151,854.9461,388.1455
7/2/2024 15:30,828.4465,836.996,293.2479,508.6953,518.9547,711.3184,854.095,565.1219
7/2/2024 15:35,829.3003,836.9948,257.3396,366.773,252.2099,711.3174,854.0938,499.2901
7/2/2024 15:40,829.3104,837.005,233.4038,233.4038,251.358,710.471,854.9591,314.625
7/2/2024 15:45,828.4401,836.9894,240.2391,482.188,512.9659,710.4579,854.9433,416.3574
7/2/2024 15:50,829.2888,836.1284,259.0459,237.6725,506.1227,711.3076,854.082,565.1133
7/2/2024 15:55,829.2657,836.96,262.4583,318.8826,265.878,711.2877,854.0582,417.1976
7/2/2024 16:00,829.2723,836.9666,262.4604,481.3199,283.8334,710.4384,854.9199,314.6105
7/2/2024 16:05,829.2618,836.9561,263.312,249.6335,491.5728,711.2844,854.0542,439.4233
7/2/2024 16:10,289.7976,547.9654,262.4421,371.8642,365.8802,710.3889,357.3316,564.2078
7/2/2024 16:15,401.7923,298.3521,261.5924,496.6837,271.851,260.7375,473.602,484.7154
7/2/2024 16:20,551.4041,311.18,261.5963,263.3061,390.6848,258.1768,431.7195,312.8898
7/2/2024 16:25,561.6563,553.1075,262.4482,438.5536,489.8464,445.3926,455.6512,310.3215
7/2/2024 16:30,301.7912,300.0814,237.6713,483.8919,506.1201,470.213,392.4141,592.4683
7/2/2024 16:35,406.9333,508.6667,299.2157,266.7294,438.5647,371.0275,524.0549,606.1255
7/2/2024 16:40,561.6841,504.4043,490.7256,482.1763,313.7566,261.6063,289.8188,274.4301
7/2/2024 16:45,302.6525,266.7446,472.7877,238.5312,237.6763,228.2718,597.6104,293.248
7/2/2024 16:50,518.1145,554.0234,473.6558,460.8312,272.7368,453.9914,311.2107,573.6878
7/2/2024 16:55,520.6598,307.7792,229.1245,391.5635,273.5815,471.0732,562.5519,583.9255
7/2/2024 17:00,297.5257,553.1585,259.9075,249.648,272.7319,489.8915,312.06,289.8311
7/2/2024 17:05,548.8659,306.9203,412.9319,491.5855,243.6554,258.1893,591.6125,278.7076
7/2/2024 17:10,265.8875,553.1486,472.7839,268.4523,262.4677,262.4677,282.9864,605.3001
7/2/2024 17:15,471.0871,308.6433,431.7586,487.3315,341.987,259.9101,544.6143,602.7521
7/2/2024 17:20,533.499,554.0182,259.9098,241.9555,414.6587,486.4759,419.7885,280.429
7/2/2024 17:25,287.2644,307.7833,237.6771,425.7668,494.1631,471.0794,370.1949,276.15
7/2/2024 17:30,548.8388,553.1132,495.8357,452.2363,527.4666,452.2363,559.0975,606.1164
7/2/2024 17:35,265.0189,307.7639,473.6144,241.0817,492.4221,227.4033,287.2462,588.1709
7/2/2024 17:40,443.6934,553.9755,336.8308,482.1639,492.4227,260.7447,602.7048,312.0387
7/2/2024 17:45,585.6081,308.6198,262.455,265.8746,521.4904,353.9296,279.5531,314.6041
7/2/2024 17:50,305.1964,552.2601,285.5339,510.3704,468.4807,479.5943,588.1656,485.5786
7/2/2024 17:55,585.6001,306.9057,491.5621,347.0856,324.8585,498.4012,292.3726,565.9376
7/2/2024 18:00,420.5915,555.6595,504.3679,283.8138,240.2159,302.6207,575.3214,512.9165
7/2/2024 18:05,265.0147,291.5162,229.9644,517.2061,273.5636,261.5952,301.7748,312.0334
7/2/2024 18:10,313.7312,417.1685,259.8755,267.5692,270.9886,257.3109,416.3137,276.9725
7/2/2024 18:15,104.2962,106.006,400.0871,482.1563,241.933,164.9932,106.8609,583.033
7/2/2024 18:20,340.2366,350.495,471.886,234.2333,237.6527,287.235,368.4472,564.2115
7/2/2024 18:25,170.9761,111.9893,417.1816,433.4243,243.6409,282.1105,134.2162,382.1315
7/2/2024 18:30,244.5044,367.6116,262.4576,439.424,237.6651,163.2879,295.7991,312.8973
7/2/2024 18:35,197.4899,106.0119,325.7301,232.5423,237.6719,102.5922,218.0084,418.918
7/2/2024 18:40,188.9429,409.5187,472.7847,483.044,247.0792,100.8835,196.6374,565.9737
7/2/2024 18:45,221.4341,122.259,301.8001,267.6018,254.7775,169.2817,250.5027,474.5016
7/2/2024 18:50,215.4413,279.5607,241.944,490.7274,269.3016,258.1876,159.8711,314.6127
7/2/2024 18:55,271.0239,210.3214,498.4446,248.7948,271.0239,341.1311,361.6502,410.3832
7/2/2024 19:00,164.1571,213.7462,429.2024,423.2175,273.5952,219.7311,106.8731,565.9999
7/2/2024 19:05,318.9042,293.2551,263.3311,405.2563,272.7358,183.8188,368.4926,448.0049
7/2/2024 19:10,111.1407,111.1407,487.3091,259.0432,273.577,89.76746,146.1927,313.7586
7/2/2024 19:15,415.4928,431.7363,504.4048,500.1302,272.7206,141.0624,294.9486,393.2648
7/2/2024 19:20,111.1397,106.0102,248.782,268.4452,262.4608,210.3106,181.2433,568.5225
7/2/2024 19:25,275.2759,385.5573,265.0172,514.6463,237.6606,370.1692,294.0836,602.7004
7/2/2024 19:30,201.7483,105.1485,479.5796,360.7533,293.2189,190.635,153.8758,322.2843
7/2/2024 19:35,159.8593,400.0756,483.8521,239.3615,386.3978,105.1481,347.929,313.7345
7/2/2024 19:40,409.4683,106.855,258.1617,482.9846,453.92,135.9195,107.7098,338.5166
7/2/2024 19:45,113.7006,377.8622,289.8083,267.5811,500.1117,209.4485,399.2345,606.9731
7/2/2024 19:50,285.5239,116.2612,474.4483,511.2074,516.3365,362.4614,106.8577,567.6283
7/2/2024 19:55,216.2927,308.6232,315.4625,348.804,528.3355,231.6811,378.7259,406.0831
7/2/2024 20:00,191.4966,205.175,251.3393,272.7117,529.1804,171.834,118.8305,315.4565
7/2/2024 20:05,251.3452,197.4855,491.5764,504.4001,524.0632,91.47596,325.7228,381.2923
7/2/2024 20:10,75.23573,114.5635,109.4338,268.4547,131.6625,176.9749,86.3501,218.8676
7/2/2024 20:15,37.619,7.694797,134.2314,201.7747,138.5063,73.52805,87.2077,162.4457
7/2/2024 20:20,74.37735,150.4645,269.2973,27.35719,141.0605,117.9779,47.87508,70.9577
7/2/2024 20:25,115.416,69.24959,136.7893,197.4896,130.8048,142.7738,63.26505,140.209
7/2/2024 20:30,42.7468,46.16654,121.4009,137.6447,94.04295,66.68501,173.552,224.8482
7/2/2024 20:35,152.1754,75.23279,271.009,108.5746,47.87541,70.9582,86.34673,110.2844
7/2/2024 20:40,26.50117,77.79376,123.1022,102.5852,27.35605,1.709753,87.1974,161.5717
7/2/2024 20:45,152.1705,151.3156,123.1042,134.2178,76.08524,72.66569,173.5428,299.2116
7/2/2024 20:50,36.76036,43.59949,144.4767,158.155,123.9593,74.3756,87.19898,110.2811
7/2/2024 20:55,143.6159,74.37253,67.53368,100.8731,140.1965,51.2914,33.33941,129.0834
7/2/2024 21:00,62.40578,88.052,272.7047,177.8138,104.2946,146.1834,47.01806,173.5394
7/2/2024 21:05,56.42374,17.95301,58.98845,101.7337,176.9654,145.3339,171.8359,58.98845
7/2/2024 21:10,76.08601,73.52132,175.2543,156.4465,281.2618,115.4114,86.3448,319.7322
7/2/2024 21:15,76.94375,128.2396,129.0945,133.3692,183.8101,47.87611,4.274653,105.1565
7/2/2024 21:20,44.45712,45.31207,106.8681,109.4329,106.8681,56.42635,87.20436,165.0043
7/2/2024 21:25,75.23604,76.94595,134.2279,123.9685,141.9225,72.67117,57.28199,164.1514
7/2/2024 21:30,149.6111,150.466,136.7873,138.4971,68.39364,73.52316,173.5488,146.1914
7/2/2024 21:35,1.709908,69.25128,134.2278,132.5179,37.61798,72.6711,72.6711,123.1134
7/2/2024 21:40,152.1834,76.94665,77.80161,118.8398,98.32072,58.99243,58.13747,148.7635
7/2/2024 21:45,28.21394,110.2908,272.7347,173.5585,140.2147,14.53445,77.80207,231.6963
7/2/2024 21:50,139.357,4.274755,64.97628,82.93025,113.7085,3.419804,50.44211,42.74755
7/2/2024 21:55,68.39347,41.03608,149.6107,218.8591,135.0771,54.71478,173.5484,316.3198
7/2/2024 22:00,71.81369,71.81369,137.6429,50.44057,191.5032,74.37847,87.20234,112.8501
7/2/2024 22:05,75.23116,54.71357,134.2192,272.713,279.5522,74.37627,3.419598,150.4623
7/2/2024 22:10,0,0,0,27.35613,0,50.43786,0,0
7/2/2024 22:15,0,0,0,0,0,0,0,0
7/2/2024 22:20,0,0,0,0,0,0,0,0
7/2/2024 22:25,0,0,0,0,0,0,0,0
7/2/2024 22:30,0,0,0,0,0,0,0,0
7/2/2024 22:35,0,0,0,0,0,0,0,0
7/2/2024 22:40,0,0,0,0,0,0,0,0
7/2/2024 22:45,0,0,0,0,0,0,0,0
7/2/2024 22:50,0,0,0,0,0,0,0,0
7/2/2024 22:55,0,0,0,0,0,0,0,0
7/2/2024 23:00,0,0,0,0,0,0,0,0
7/2/2024 23:05,0,0,0,0,0,0,0,0
7/2/2024 23:10,0,0,0,0,0,0,0,0
7/2/2024 23:15,0,0,0,0,0,0,0,0
7/2/2024 23:20,0,0,0,0,0,0,0,0
7/2/2024 23:25,0,0,0,0,0,0,0,0
7/2/2024 23:30,0,0,0,0,0,0,0,0
7/2/2024 23:35,0,0,0,0,0,0,0,0
7/2/2024 23:40,0,0,0,0,0,0,0,0
7/2/2024 23:45,0,0,0,0,0,0,0,0
7/2/2024 23:50,0,0,0,0,0,0,0,0
7/2/2024 23:55,0,0,0,0,0,0,0,0
7/3/2024 0:00,0,0,0,0,0,0,0,0
7/3/2024 0:05,0,0,0,0,0,0,0,0
7/3/2024 0:10,0,0,0,0,0,0,0,0
7/3/2024 0:15,0,0,0,0,0,0,0,0
7/3/2024 0:20,0,0,0,0,0,0,0,0
7/3/2024 0:25,0,0,0,0,0,0,0,0
7/3/2024 0:30,0,0,0,0,0,0,0,0
7/3/2024 0:35,0,0,0,0,0,0,0,0
7/3/2024 0:40,0,0,0,0,0,0,0,0
7/3/2024 0:45,0,0,0,0,0,0,0,0
7/3/2024 0:50,0,0,0,0,0,0,0,0
7/3/2024 0:55,0,0,0,0,0,0,0,0
7/3/2024 1:00,0,0,0,0,0,0,0,0
7/3/2024 1:05,0,0,0,0,0,0,0,0
7/3/2024 1:10,0,0,0,0,0,0,0,0
7/3/2024 1:15,0,0,0,0,0,0,0,0
7/3/2024 1:20,0,0,0,0,0,0,0,0
7/3/2024 1:25,0,0,0,0,0,0,0,0
7/3/2024 1:30,0,0,0,0,0,0,0,0
7/3/2024 1:35,0,0,0,0,0,0,0,0
7/3/2024 1:40,0,0,0,0,0,0,0,0
7/3/2024 1:45,0,0,0,0,0,0,0,0
7/3/2024 1:50,0,0,0,0,0,0,0,0
